,user,timestamp,song_id,genre,song_name,artists,duration_ms
4106,Jessica Robinson,1717286223000,0V5b2pTxulwbWygiF1NjDL,alternative rock,Vagabond,Wolfmother,230227.0
4107,Jessica Robinson,1717323912000,3UHNRo52Jrra0NfaIlYbk4,folk-pop,BIG SHOT,The Lumineers,181040.0
4108,Jessica Robinson,1717330768000,04Glred2wGdSNH11Qh4EDe,alternative rock,This Is Love,PJ Harvey,226667.0
4109,Jessica Robinson,1717401681000,2ToW7zhGCrVrLU4fiKj9U1,folk-pop,Cleopatra,The Lumineers,201413.0
4110,Jessica Robinson,1717461386000,1KxwZYyzWNyZSRyErj2ojT,folk-pop,Let Her Go,Passenger,252733.0
4111,Jessica Robinson,1717487239000,2ToW7zhGCrVrLU4fiKj9U1,folk-pop,Cleopatra,The Lumineers,201413.0
4112,Jessica Robinson,1717532461000,14xj58ZexBaEaHARb11Cqs,alternative rock,Lucky,Radiohead,258813.0
4113,Jessica Robinson,1717577567000,4LyIHEDbAWDeKV0JbVZae9,indie pop,affection,BETWEEN FRIENDS,235226.0
4114,Jessica Robinson,1717593484000,1UuaWKypSkIHxFZD03zw4m,alternative rock,The Tourist,Radiohead,326533.0
4115,Jessica Robinson,1717635231000,1KxwZYyzWNyZSRyErj2ojT,folk-pop,Let Her Go,Passenger,252733.0
4116,Jessica Robinson,1717666434000,6xLf6gcZR4CPXrFrhzqqYu,indie pop,Shoot,Tommy Lefroy,157801.0
4117,Jessica Robinson,1717707539000,2BOUrjXoRIo2YHVAyZyXVX,alternative rock,Colors,Beck,261742.0
4118,Jessica Robinson,1717773258000,1qlazPhrxw3xGG1MZHQ1p6,folk-pop,Anywhere,Passenger,216207.0
4119,Jessica Robinson,1717839454000,0V5b2pTxulwbWygiF1NjDL,alternative rock,Vagabond,Wolfmother,230227.0
4120,Jessica Robinson,1717851939000,2ToW7zhGCrVrLU4fiKj9U1,folk-pop,Cleopatra,The Lumineers,201413.0
4121,Jessica Robinson,1717906374000,5KX2DSPC6aCA0pdDidTmBC,alternative rock,The Rip,Portishead,270947.0
4122,Jessica Robinson,1717916940000,3vNFsxBbA4dPkymPF5Jm1b,alternative rock,This Mess We're In,PJ Harvey,235840.0
4123,Jessica Robinson,1717947944000,0U3u0HdRQjD8mAMYBak4Ok,indie pop,i saw you in a dream,The Japanese House,208280.0
4124,Jessica Robinson,1718014955000,7n8oAD5lFVciTlfPAChrCr,indie pop,Django,Samia,204285.0
4125,James Ellis,1717105424000,4Gd9PUEuOTOJtbgd4YxLXM,alternative metal,Savin' Me,Nickelback,219320.0
4126,James Ellis,1717126660000,5o8D9iumZKT9hHPzhh8viT,alternative metal,Plc.4 Mie Hæd (Amp Live Reanimation) [feat. Zion],Linkin Park,260747.0
4127,James Ellis,1717147167000,0T7fLoDpZcSFYybJ3xXtgd,alternative metal,Pts.Of.Athrty - Jay Gordon Reanimation,Linkin Park,225520.0
4128,James Ellis,1717226619000,7oVEtyuv9NBmnytsCIsY5I,alternative metal,BURN IT DOWN,Linkin Park,230253.0
4129,James Ellis,1717265475000,76TZCvJ8GitQ2FA1q5dKu0,classic rock,The Boxer,Simon & Garfunkel,308520.0
4130,James Ellis,1717270203000,3xXBsjrbG1xQIm1xv1cKOt,alternative metal,One More Light,Linkin Park,255067.0
4131,James Ellis,1717344489000,59WN2psjkt1tyaxjspN8fp,alternative metal,Killing In The Name,Rage Against The Machine,313573.0
4132,James Ellis,1717385374000,15VRO9CQwMpbqUYA7e6Hwg,grunge,The Man Who Sold The World,Nirvana,261093.0
4133,James Ellis,1717437914000,53zw51qaLzcX7kOTlUqAqG,alternative metal,Kyur4 Th Ich (Chairman Hahn Reanimation),Linkin Park,152533.0
4134,James Ellis,1717482945000,3S8MFB68isPbRVgaU0MaIW,alternative metal,Wastelands,Linkin Park,195893.0
4135,James Ellis,1717539227000,3NLrRZoMF0Lx6zTlYqeIo4,alternative metal,Here Without You,3 Doors Down,238733.0
4136,James Ellis,1717544600000,1FMzjkHzv4m13rVwhowHyZ,alternative metal,Opening,Linkin Park,67560.0
4137,James Ellis,1717567165000,75Wz8eZhn2xBHFUGyJgHQP,alternative metal,Wth>You (Chairman Hahn Reanimation) [feat. Aceyalone],Linkin Park,252307.0
4138,James Ellis,1717576290000,0gmbgwZ8iqyMPmXefof8Yf,alternative metal,How You Remind Me,Nickelback,223840.0
4139,James Ellis,1717595651000,77tR4iQgyQTAnhhuPik3ZP,alternative metal,One For the Money,Escape the Fate,199950.0
4140,James Ellis,1717642083000,1VNWaY3uNfoeWqb5U8x2QX,alternative metal,Lonely Day,System Of A Down,167907.0
4141,James Ellis,1717703314000,104buTcnP2AsxqB7U1FIZ4,alternative metal,Heavy (feat. Kiiara),Linkin Park,169801.0
4142,James Ellis,1717726954000,1mnQiO568zXIrUncttTZGp,classic rock,Good Old-Fashioned Lover Boy - Remastered 2011,Queen,173173.0
4143,James Ellis,1717755265000,0sp00HSXkQyqTa6QqM0O8V,alternative metal,Leave Out All The Rest,Linkin Park,209307.0
4144,James Ellis,1717756164000,6Hxw4iKjZOyPIHXgbOwVZq,alternative metal,When They Come for Me,Linkin Park,293453.0
4145,James Ellis,1717760074000,0T7fLoDpZcSFYybJ3xXtgd,alternative metal,Pts.Of.Athrty - Jay Gordon Reanimation,Linkin Park,225520.0
4146,James Ellis,1717845234000,1BLfQ6dPXmuDrFmbdfW7Jl,alternative metal,A Little Piece of Heaven,Avenged Sevenfold,480707.0
4147,James Ellis,1717867388000,15VRO9CQwMpbqUYA7e6Hwg,grunge,The Man Who Sold The World,Nirvana,261093.0
4148,James Ellis,1717948875000,2LawezPeJhN4AWuSB0GtAU,classic rock,Have You Ever Seen The Rain,Creedence Clearwater Revival,160133.0
4149,James Ellis,1718027077000,50xYqUTVCvoqRLuyWFuG3r,alternative metal,Enth E Nd (Kutmasta Kurt Reanimation) [feat. Motion Man],Linkin Park,243613.0
4150,James Ellis,1718107850000,3zZ009FB8sc8JghwVrbLFq,alternative metal,Rebellion (feat. Daron Malakian),Linkin Park,224160.0
4151,James Ellis,1718157035000,3NLrRZoMF0Lx6zTlYqeIo4,alternative metal,Here Without You,3 Doors Down,238733.0
4152,James Ellis,1718195452000,6gZVQvQZOFpzIy3HblJ20F,alternative metal,Man in the Box,Alice In Chains,285200.0
4153,James Ellis,1718221971000,6gZVQvQZOFpzIy3HblJ20F,alternative metal,Man in the Box,Alice In Chains,285200.0
4154,James Ellis,1718260689000,6n8TMVyFKoUmDc4apxceRD,alternative metal,Breaking the Habit,Linkin Park,196907.0
4155,James Ellis,1718297077000,388kF2viiv8i9aEWIThyGT,alternative metal,Easier to Run,Linkin Park,204173.0
4156,James Ellis,1718368580000,4A065x9kJt955eGVqf813g,alternative metal,Them Bones (2022 Remaster),Alice In Chains,149467.0
4157,James Ellis,1718407096000,57JVGBtBLCfHw2muk5416J,classic rock,Another One Bites The Dust - Remastered 2011,Queen,214653.0
4158,James Ellis,1718453998000,4K1imZQQ0yKtJ40vGmUajS,classic rock,Girl from the North Country,Bob Dylan,220400.0
4159,James Ellis,1718531122000,2oNYsdCasRRlz1shXFAz7D,alternative metal,LOST IN THE ECHO,Linkin Park,205120.0
4160,James Ellis,1718583927000,4XQCxOjh4iFofXqTFStUKx,alternative metal,[Stef],Linkin Park,10027.0
4161,James Ellis,1718620333000,75Wz8eZhn2xBHFUGyJgHQP,alternative metal,Wth>You (Chairman Hahn Reanimation) [feat. Aceyalone],Linkin Park,252307.0
4162,James Ellis,1718686806000,7pu0pLvgwopOa7lp2OBXep,alternative metal,My<Dsmbr (Mickey P. Reanimation) [feat. Kelli Ali],Linkin Park,258133.0
4163,James Ellis,1718699159000,1V4Bq9kYHMk9yILUp5z3o3,alternative metal,Waiting for the End,Linkin Park,231680.0
4164,James Ellis,1718710514000,0m7mTaFGMiKI3rBJpYknip,alternative metal,Hands Held High,Linkin Park,233133.0
4165,James Ellis,1718726071000,3NLrRZoMF0Lx6zTlYqeIo4,alternative metal,Here Without You,3 Doors Down,238733.0
4166,James Ellis,1718742975000,3aYBjxTMvrEOP0A0UXg9ER,alternative metal,Final Masquerade,Linkin Park,217613.0
4167,James Ellis,1718783775000,15VRO9CQwMpbqUYA7e6Hwg,grunge,The Man Who Sold The World,Nirvana,261093.0
4168,Dylan Reid,1716336021000,0u695M7KyzXaPIjpEbxOkB,hip hop,SICKO MODE - Skrillex Remix,Travis Scott,304512.0
4169,Dylan Reid,1716352339000,3EtyEzMpfKSaoVhPunvbRV,hip hop,Leave Me Alone,NF,308652.0
4170,Dylan Reid,1716391072000,0e7ipj03S05BNilyu5bRzt,dfw rap,rockstar (feat. 21 Savage),Post Malone,218147.0
4171,Dylan Reid,1716410026000,0cHAXbQfTlBIJrzIOW8kUv,hip hop,Trauma,NF,247241.0
4172,Dylan Reid,1716432355000,4cBlIM5AjnQ74f52Dv7T5K,hip hop,Change,NF,234074.0
4173,Dylan Reid,1716513056000,0vkzRCT7wzqWCFJw5TN1MQ,hip hop,Save The Day (feat. Coi Leray & LouGotCash),Ski Mask The Slump God,178720.0
4174,Dylan Reid,1716598021000,5wfllwdjglyQislkskYLBv,hip hop,Day 'N' Nite (Nightmare),Kid Cudi,221240.0
4175,Dylan Reid,1716639535000,1SDtZ69uALD5zW8k9S8hTf,hip hop,Nate,NF,302120.0
4176,Dylan Reid,1716720531000,35r28RDot7nPE7y9K9H7l0,dfw rap,Feeling Whitney,Post Malone,257267.0
4177,Dylan Reid,1716745126000,3vWzyGTu6Ovo1GdrcJqH6e,hip hop,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,233000.0
4178,Dylan Reid,1716783967000,0aQA9DP54h37OevE7hRc2a,hip hop,My Stress,NF,252712.0
4179,Dylan Reid,1716841668000,6Kfoo60npYPdvNxMPMiDpX,dfw rap,Wrapped Around Your Finger,Post Malone,193565.0
4180,Dylan Reid,1716911029000,2JzZzZUQj3Qff7wapcbKjc,hip hop,See You Again (feat. Charlie Puth),Wiz Khalifa,229526.0
4181,Dylan Reid,1716935114000,5b1uZnebDRcR8XuBsDTPiO,hip hop,Like This,NF,207640.0
4182,Dylan Reid,1716966159000,0vkzRCT7wzqWCFJw5TN1MQ,hip hop,Save The Day (feat. Coi Leray & LouGotCash),Ski Mask The Slump God,178720.0
4183,Dylan Reid,1716997976000,6Kfoo60npYPdvNxMPMiDpX,dfw rap,Wrapped Around Your Finger,Post Malone,193565.0
4184,Dylan Reid,1717068387000,5b1uZnebDRcR8XuBsDTPiO,hip hop,Like This,NF,207640.0
4185,Dylan Reid,1717134684000,5lehoWkVPujeOAwb8BO0uK,hip hop,Only,NF,225440.0
4186,Dylan Reid,1717137565000,1Q3HtTFGxjmEljAw7Y0CaR,hip hop,Options,NF,206040.0
4187,Dylan Reid,1717179948000,3ebfDw8WEbf0DxGh47R2lo,hip hop,I Miss The Days,NF,269185.0
4188,Dylan Reid,1717189692000,75ZvA4QfFiZvzhj2xkaWAh,dfw rap,I Fall Apart,Post Malone,223347.0
4189,Dylan Reid,1717227888000,0t3ZvGKlmYmVsDzBJAXK8C,dfw rap,Goodbyes (feat. Young Thug),Post Malone,174853.0
4190,Dylan Reid,1717309114000,2YzmfPLqUx5CJOaw5ThsBV,hip hop,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,202636.0
4191,Dylan Reid,1717339835000,5DoPoFpGLfEu9KyhbGULMB,dfw rap,2z Don Corleon,Lil 2z,117943.0
4192,Dylan Reid,1717345178000,6ZxPYutGhjLTrcmvcshCa4,hip hop,Arabian Nights (2019),Will Smith,193096.0
4193,Dylan Reid,1717403681000,4d6z0mKVcnhE5x0YWvTexh,hip hop,first order of business,Baby Keem,168759.0
4194,Whitney Williams,1717338320000,5b1uZnebDRcR8XuBsDTPiO,hip hop,Like This,NF,207640.0
4195,Whitney Williams,1717373617000,5DoPoFpGLfEu9KyhbGULMB,dfw rap,2z Don Corleon,Lil 2z,117943.0
4196,Whitney Williams,1717405839000,5PdEiev2BkKiZtZFcNKjfM,hip hop,Hate Myself,NF,260253.0
4197,Whitney Williams,1717415190000,6Kfoo60npYPdvNxMPMiDpX,dfw rap,Wrapped Around Your Finger,Post Malone,193565.0
4198,Whitney Williams,1717435591000,00Blm7zeNqgYLPtW6zg8cj,dfw rap,One Right Now (with The Weeknd),Post Malone,193507.0
4199,Whitney Williams,1717515990000,00Blm7zeNqgYLPtW6zg8cj,dfw rap,One Right Now (with The Weeknd),Post Malone,193507.0
4200,Whitney Williams,1717597759000,5VuxWXbt7XENQCtE9TzpTv,dfw rap,Spoil My Night (feat. Swae Lee),Post Malone,194560.0
4201,Whitney Williams,1717665454000,1gZFRYcPz3wKevEaNYRwfW,hip hop,Time - Edit,NF,230611.0
4202,Whitney Williams,1717704029000,6MxMqCgqmekcr0VwSU7AVH,hip hop,Time,NF,240429.0
4203,Whitney Williams,1717719186000,3KkXRkHbMCARz0aVfEt68P,dfw rap,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158040.0
4204,Whitney Williams,1717752213000,07FkzikE6FuHIa8Ma7zJGc,hip hop,Lie,NF,209213.0
4205,Whitney Williams,1717770359000,75ZvA4QfFiZvzhj2xkaWAh,dfw rap,I Fall Apart,Post Malone,223347.0
4206,Catherine Elliott,1717443377000,2PqSOrlabozEH6KXs7BvQr,hip hop,Let Me Go,NF,277777.0
4207,Catherine Elliott,1717506622000,35r28RDot7nPE7y9K9H7l0,dfw rap,Feeling Whitney,Post Malone,257267.0
4208,Catherine Elliott,1717573201000,3oLe5ZILASG8vU5dxIMfLY,hip hop,The Search,NF,248053.0
4209,Catherine Elliott,1717612661000,3EtyEzMpfKSaoVhPunvbRV,hip hop,Leave Me Alone,NF,308652.0
4210,Catherine Elliott,1717614977000,5b1uZnebDRcR8XuBsDTPiO,hip hop,Like This,NF,207640.0
4211,Catherine Elliott,1717629649000,5yuShbu70mtHXY0yLzCQLQ,dfw rap,Go Flex,Post Malone,179613.0
4212,Catherine Elliott,1717679160000,2YzmfPLqUx5CJOaw5ThsBV,hip hop,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,202636.0
4213,Catherine Elliott,1717691790000,4cBlIM5AjnQ74f52Dv7T5K,hip hop,Change,NF,234074.0
4214,Catherine Elliott,1717767634000,2uEuo87JC9tc1dzmPUtOxj,hip hop,Returns,NF,232053.0
4215,Craig Thomas,1716848359000,6jRq8gaZhMUyy5RclRPcAf,pop,hot girl bummer,blackbear,188344.0
4216,Craig Thomas,1716897891000,2Oycxb8QbPkpHTo8ZrmG0B,pop,Prisoner (feat. Dua Lipa),Miley Cyrus,169333.0
4217,Craig Thomas,1716900635000,6UelLqGlWMcVH1E5c4H7lY,pop,Watermelon Sugar,Harry Styles,174000.0
4218,Craig Thomas,1716928456000,1i36kkhmhBxf4lYJscg5zK,pop,Fantasy,Bazzi,148230.0
4219,Craig Thomas,1716992476000,6T689Jvh5KrSXyaPtUWZtQ,dance pop,Criminal,Britney Spears,225080.0
4220,Craig Thomas,1717021468000,4a6q8CR2hzLk2plDkSxkfD,pop,I.F.L.Y.,Bazzi,165714.0
4221,Craig Thomas,1717078340000,0rts18TGD4pTof2lHalFAA,pop,The Other - Stripped,Lauv,182000.0
4222,Craig Thomas,1717129885000,0qMAJBLMTshMx03CJkJl6O,dance pop,React,The Pussycat Dolls,204176.0
4223,Craig Thomas,1717133671000,5WtfUKzXircvW8l5aaVZWT,pop,What A Time (feat. Niall Horan),Julia Michaels,173307.0
4224,Craig Thomas,1717206786000,5RL2Bu8rn2WiyWh9h8bPHt,pop,Bad Girl,Daya,166223.0
4225,Craig Thomas,1717232454000,3707IBa4HnS3zDDoWfeUBl,pop,I Warned Myself,Charlie Puth,159783.0
4226,Craig Thomas,1717260123000,3aUD2nXnCYiGd9V1UhfyRz,pop,Stranger,Lauv,164689.0
4227,Craig Thomas,1717328522000,3F7bhRhNpY4YKrwa4kGeUz,pop,Julia,Lauv,174861.0
4228,Craig Thomas,1717346319000,4iKzb6YFt20q6eS5gfVkNr,pop,do re mi - Rad Cat Remix,blackbear,226909.0
4229,Craig Thomas,1717374217000,1PuQTv1Kr1gzLgVeATSuh6,pop,Somebody Told Me,Charlie Puth,216053.0
4230,Craig Thomas,1717456573000,6mipiX3H43Lz4vIJTG6cdO,pop,Superhero,Lauv,179998.0
4231,Craig Thomas,1717518599000,0wPKDeY4fZXT6k9bzV0kx0,pop,That's Hilarious,Charlie Puth,144934.0
4232,Craig Thomas,1717602658000,5itOtNx0WxtJmi1TQ3RuRd,dance pop,Giant (with Rag'n'Bone Man),Calvin Harris,229184.0
4233,Craig Thomas,1717607096000,2duFPm9rvnojzCSkzhi4l6,pop,hotel andrea,blackbear,227397.0
4234,Craig Thomas,1717642779000,1Qi6CGoqTG1UvFcuRzKRNL,pop,A+E (feat. Kandaka Moore & Nikki Cislyn),Clean Bandit,246584.0
4235,Craig Thomas,1717718982000,3WDIhWoRWVcaHdRwMEHkkS,pop,Mama (feat. Ellie Goulding),Clean Bandit,189973.0
4236,Craig Thomas,1717756466000,4EivmOT13NMpNSfTKn9p4s,dance pop,Like That (feat. Gucci Mane),Doja Cat,163173.0
4237,Craig Thomas,1717776736000,3F7bhRhNpY4YKrwa4kGeUz,pop,Julia,Lauv,174861.0
4238,Craig Thomas,1717807677000,0qMAJBLMTshMx03CJkJl6O,dance pop,React,The Pussycat Dolls,204176.0
4239,Craig Thomas,1717826946000,0ZXdzaT1k688dkpNeEgQiV,electropop,I Don't Know Why,NOTD,207668.0
4240,Craig Thomas,1717844714000,6fq5GyXeT7kfzkK97b9rGC,pop,Better to Lie (with Jesse & Swae Lee),benny blanco,175341.0
4241,Craig Thomas,1717907364000,5zFglKYiknIxks8geR8rcL,pop,Beautiful Mistakes (feat. Megan Thee Stallion),Maroon 5,227395.0
4242,Craig Thomas,1717975868000,55n9yjI6qqXh5F2mYvUc2y,pop,I Don’t Wanna Live Forever (Fifty Shades Darker),ZAYN,247160.0
4243,Craig Thomas,1718053896000,4RCpHnkhMmm67EKbI4aEO7,pop,u love u (with Tate McRae),blackbear,189062.0
4244,Craig Thomas,1718128651000,6GH4tLwGW6HliKbZBdt6hD,pop,Unlearn (with Gracie Abrams),benny blanco,155361.0
4245,Craig Thomas,1718156477000,7txwhthkLlokKYKdYpGSuW,pop,i dont love me,blackbear,197149.0
4246,Craig Thomas,1718204242000,5wANPM4fQCJwkGd4rN57mH,pop,drivers license,Olivia Rodrigo,242013.0
4247,Craig Thomas,1718238307000,2UCu2FoXFZpCT36lYzej4O,pop,Something Stupid (feat. AWA),Jonas Blue,176734.0
4248,Craig Thomas,1718253119000,5JeQ8hhkFfUh7XljgD8dBM,dance pop,Lets Go Home Together (feat. Tom Grennan),Ella Henderson,208692.0
4249,Craig Thomas,1718270006000,18XlJEroUwFo0tLZxscgXE,pop,Lost,Maroon 5,172598.0
4250,Craig Thomas,1718342672000,0RUGuh2uSNFJpGMSsD1F5C,dance pop,It Will Rain,Bruno Mars,257720.0
4251,Michael Baker,1716678476000,0QrUw86ZKRgNGGgrvC5yC5,folk-pop,Lost,Dermot Kennedy,224306.0
4252,Michael Baker,1716763530000,0PyopHInX2qJzsRUKgNnxI,folk-pop,Queen of Disaster,LULLANAS,221413.0
4253,Michael Baker,1716785427000,3u6PxWema1snbjLbFEyjkJ,folk-pop,Atlantis - Extra Sped Up Version,Seafret,190759.0
4254,Michael Baker,1716844712000,0U3u0HdRQjD8mAMYBak4Ok,indie pop,i saw you in a dream,The Japanese House,208280.0
4255,Michael Baker,1716863974000,7n8oAD5lFVciTlfPAChrCr,indie pop,Django,Samia,204285.0
4256,Michael Baker,1716915175000,0W4Kpfp1w2xkY3PrV714B7,folk-pop,Ho Hey,The Lumineers,163133.0
4257,Michael Baker,1716917562000,1nHPM4cx7QvCaFakEPMsho,folk-pop,Thinking 'Bout Love - Acoustic,Wild Rivers,184065.0
4258,Michael Baker,1716961495000,2vB9ME0oZwfTGAUMC71CaT,folk-pop,Missing Piece,Vance Joy,215840.0
4259,Michael Baker,1717011102000,6vTtCOimcPs5H1Jr9d0Aep,alternative rock,Sour Times,Portishead,252267.0
4260,Michael Baker,1717022005000,1KxwZYyzWNyZSRyErj2ojT,folk-pop,Let Her Go,Passenger,252733.0
4261,Michael Baker,1717026317000,28Jp7gcgysBhWZJ9mnXEYd,indie pop,more,BETWEEN FRIENDS,193280.0
4262,Michael Baker,1717076519000,4Y1igB1GDncJvt7ezbV3cW,alternative rock,Suspirium,Thom Yorke,201768.0
4263,Michael Baker,1717153429000,4LyIHEDbAWDeKV0JbVZae9,indie pop,affection,BETWEEN FRIENDS,235226.0
4264,Michael Baker,1717239386000,2vB9ME0oZwfTGAUMC71CaT,folk-pop,Missing Piece,Vance Joy,215840.0
4265,Michael Baker,1717323629000,3PgZ3mM7KT9YubwfrYqb7H,folk-pop,My Lover,Birdtalker,269596.0
4266,Michael Baker,1717361781000,1JbUMtVkQuaAPdHOvncVTm,alternative rock,Between The Bars,Elliott Smith,141200.0
4267,Michael Baker,1717377878000,3vNFsxBbA4dPkymPF5Jm1b,alternative rock,This Mess We're In,PJ Harvey,235840.0
4268,Michael Baker,1717410221000,6qS66tgZSJABlsorG6vOiZ,indie pop,Trashfire,Tommy Lefroy,171067.0
4269,Michael Baker,1717454194000,4iEOVEULZRvmzYSZY2ViKN,indie rock,Left Hand Free,alt-J,173631.0
4270,Michael Baker,1717522750000,4ds7mJmRbIXMdCeoXpp72b,indie pop,Missing Home,flora cash,190227.0
4271,Michael Baker,1717585732000,4iEOVEULZRvmzYSZY2ViKN,indie rock,Left Hand Free,alt-J,173631.0
4272,Michael Baker,1717637969000,2ihCaVdNZmnHZWt0fvAM7B,folk-pop,Little Talks,Of Monsters and Men,266600.0
4273,Michael Baker,1717712442000,2ToW7zhGCrVrLU4fiKj9U1,folk-pop,Cleopatra,The Lumineers,201413.0
4274,Michael Baker,1717748415000,3Ty7OTBNSigGEpeW2PqcsC,alternative rock,Glory Box,Portishead,308627.0
4275,Michael Baker,1717823664000,6o8pM5reLgjd5i8gDY3Irt,folk-pop,Younger with Time.,Ben Zaidi,222827.0
4276,Michael Baker,1717880312000,2ToW7zhGCrVrLU4fiKj9U1,folk-pop,Cleopatra,The Lumineers,201413.0
4277,Michael Baker,1717944380000,2VvTMIXG760UiG9OSiFt9j,indie pop,Real Estate,Adam Melchor,216000.0
4278,Michael Baker,1718012120000,6o8pM5reLgjd5i8gDY3Irt,folk-pop,Younger with Time.,Ben Zaidi,222827.0
4279,Michael Baker,1718097227000,2VvTMIXG760UiG9OSiFt9j,indie pop,Real Estate,Adam Melchor,216000.0
4280,Michael Baker,1718174075000,56sxN1yKg1dgOZXBcAHkJG,folk-pop,"Gone, Gone, Gone",Phillip Phillips,209693.0
4281,Michael Baker,1718228462000,3vNFsxBbA4dPkymPF5Jm1b,alternative rock,This Mess We're In,PJ Harvey,235840.0
4282,Michael Baker,1718266889000,2AUvwye5K9DWdXOqlX1i0l,folk-pop,"3,000 Miles From Home.",Ben Zaidi,158507.0
4283,Michelle Logan,1716755410000,5lehoWkVPujeOAwb8BO0uK,hip hop,Only,NF,225440.0
4284,Michelle Logan,1716790587000,3vWzyGTu6Ovo1GdrcJqH6e,hip hop,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,233000.0
4285,Michelle Logan,1716822054000,5wfllwdjglyQislkskYLBv,hip hop,Day 'N' Nite (Nightmare),Kid Cudi,221240.0
4286,Michelle Logan,1716862779000,0aQA9DP54h37OevE7hRc2a,hip hop,My Stress,NF,252712.0
4287,Michelle Logan,1716933842000,4KIIzdrFS4U21IeaMTATDi,hip hop,Thinking,NF,192120.0
4288,Michelle Logan,1717000451000,2uEuo87JC9tc1dzmPUtOxj,hip hop,Returns,NF,232053.0
4289,Michelle Logan,1717019376000,5VuxWXbt7XENQCtE9TzpTv,dfw rap,Spoil My Night (feat. Swae Lee),Post Malone,194560.0
4290,Michelle Logan,1717034373000,5wfllwdjglyQislkskYLBv,hip hop,Day 'N' Nite (Nightmare),Kid Cudi,221240.0
4291,Michelle Logan,1717095244000,0u695M7KyzXaPIjpEbxOkB,hip hop,SICKO MODE - Skrillex Remix,Travis Scott,304512.0
4292,Michelle Logan,1717165511000,3swc6WTsr7rl9DqQKQA55C,dfw rap,Psycho (feat. Ty Dolla $ign),Post Malone,221440.0
4293,Michelle Logan,1717243679000,3ebfDw8WEbf0DxGh47R2lo,hip hop,I Miss The Days,NF,269185.0
4294,Michelle Logan,1717266997000,3KkXRkHbMCARz0aVfEt68P,dfw rap,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,158040.0
4295,Michelle Logan,1717316678000,5rLyYxZNzca00ENADO9m54,hip hop,When I Grow Up,NF,196800.0
4296,Michelle Logan,1717323949000,00Blm7zeNqgYLPtW6zg8cj,dfw rap,One Right Now (with The Weeknd),Post Malone,193507.0
4297,Michelle Logan,1717391712000,3swc6WTsr7rl9DqQKQA55C,dfw rap,Psycho (feat. Ty Dolla $ign),Post Malone,221440.0
4298,Michelle Logan,1717469489000,0t3ZvGKlmYmVsDzBJAXK8C,dfw rap,Goodbyes (feat. Young Thug),Post Malone,174853.0
4299,Michelle Logan,1717519149000,3vWzyGTu6Ovo1GdrcJqH6e,hip hop,Scared of the Dark (feat. XXXTENTACION),Lil Wayne,233000.0
4300,Michelle Logan,1717540316000,1SDtZ69uALD5zW8k9S8hTf,hip hop,Nate,NF,302120.0
4301,Michelle Logan,1717569212000,2PqSOrlabozEH6KXs7BvQr,hip hop,Let Me Go,NF,277777.0
4302,Michelle Logan,1717595670000,3B54sVLJ402zGa6Xm4YGNe,hip hop,Unforgettable,French Montana,233902.0
4303,Michelle Logan,1717673844000,0aQA9DP54h37OevE7hRc2a,hip hop,My Stress,NF,252712.0
4304,Adam Horn,1715136489000,4w8niZpiMy6qz1mntFA5uM,edm,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,212500.0
4305,Adam Horn,1715154371000,2zh01m4PiHaZz4BAm0NRxs,edm,Tie Me Down (with Elley Duhé),Gryffin,218240.0
4306,Adam Horn,1715234773000,6h5PAsRni4IRlxWr6uDPTP,edm,More Than You Know,Axwell /\ Ingrosso,203000.0
4307,Adam Horn,1715245360000,10BSvFgbWA1KsJaLZJInyq,electronica,Higher,GusGus,235597.0
4308,Adam Horn,1715308013000,5zATs59c3mikRxLK6ODE0p,edm,On My Way,Axwell /\ Ingrosso,264800.0
4309,Adam Horn,1715370408000,1vsQb8n0icvMsFnL9663LM,edm,Need Your Love (with Noah Kahan),Gryffin,205787.0
4310,Adam Horn,1715440970000,5zATs59c3mikRxLK6ODE0p,edm,On My Way,Axwell /\ Ingrosso,264800.0
4311,Adam Horn,1715463120000,7KoFHvEScguiEnD06xYtSt,edm,Payback (feat. Icona Pop),Cheat Codes,203412.0
4312,Adam Horn,1715529778000,1snNAXmmPXCn0dkF9DaPWw,edm,You & Me - Flume Remix,Disclosure,282813.0
4313,Adam Horn,1715587233000,1oVrNSqi3Xnh4IMEE8Uvgv,edm,Renegade,Axwell /\ Ingrosso,191893.0
4314,Adam Horn,1715667052000,4egJu5YVxCc23siIbkVEIz,electronica,The Only Way,Tricky,291040.0
4315,Adam Horn,1715686800000,4pWawf1Rq4qHDv4Ktqjg2D,edm,Beautiful Creatures (feat. MAX),ILLENIUM,240508.0
4316,Adam Horn,1715755554000,5lNuqFVMca4vPupY10cH0J,edm,No Promises (feat. Demi Lovato),Cheat Codes,222787.0
4317,Adam Horn,1715836536000,66hayvUbTotekKU3H4ta1f,edm,Where Are Ü Now (with Justin Bieber),Jack Ü,250286.0
4318,Adam Horn,1715851233000,0RTzJVkunbGwuRjXDFHnjf,edm,Dreamer,Axwell /\ Ingrosso,251147.0
